Patient Aadhar,Patient Name,Patient Age,Gender,Location,XOffset,YOffset,Choice,Endowment,Characteristic 1,Characteristic 2,Characteristic 3,Characteristic 4,Characteristic 5,Characteristic 6
946249373837,Ishita Satpathy,48,F,Saidpur,8.0545,6.1918,1,16169,4,3,4,3,2,3
429885517744,Prajjwal Kolte,74,M,Barhaj,-5.8772,-6.1597,4,90397,2,3,4,3,2,3
594269630745,Sonu Khan,22,F,Kanpur Nagar,-3.2776,-2.7639,2,33410,3,4,3,4,3,2
798970485113,Ameya Barai,69,M,Amroha,-4.9154,-5.9266,1,24089,3,4,3,2,3,2
340100831935,Chamanlal Bharti,35,M,Varuna,-4.0111,-0.8689,3,55457,1,2,3,2,1,2
524940930020,Mona Soni,42,F,Bijnor,6.4224,-7.8169,3,68142,3,2,1,2,3,2
574290479366,Khushi Chauhan,29,F,Akbarpur,-7.7063,-9.1384,3,55042,3,2,3,2,1,2
266911307768,Pravat Chauhan,57,M,Ahraura,-9.6316,-5.9055,4,94780,2,1,2,1,2,3
390555911841,Ameya Bajpeyi,25,M,Moradabad,8.7143,-2.5999,3,61164,2,1,2,3,2,3
979589466997,Devraj Tyagi,67,M,Faizabad,-8.7119,4.8423,4,95052,2,3,2,3,2,1
303705043714,Neema Barai,30,F,Kanpur Dehat,4.3649,7.2162,1,24645,3,4,3,2,3,2
838782038189,Ameya Rahi,73,M,Chandausi,0.369,-4.9848,2,34248,3,4,3,4,3,4
209153596942,Chamanlal Barai,53,M,Jalalpur,-2.7044,-0.7256,4,90717,3,2,1,2,3,2
846260233154,Aman Mujumdar,65,M,Gonda,-5.6261,-3.7294,2,46068,2,3,4,3,2,3
911508535892,Pranshu Biswa,56,M,Gonda,7.8661,1.0325,3,61156,3,2,3,2,3,2
802148874522,Utkarsh Bansari,36,M,Aligarh,-8.2504,9.6809,1,16495,2,3,4,3,4,3
560924117369,Nikita Rahi,30,F,Saharanpur,6.0511,4.411,4,82324,4,3,2,3,2,1
403356568306,Devraj Mahajan,29,M,Jaunpur,4.9204,9.8366,2,42072,2,1,2,1,2,3
538030054306,Antara Koshta,20,F,Gonda,9.5897,3.4013,4,83604,3,4,3,2,1,2
580618973688,Abhik Mahajan,37,M,Varuna,-1.4194,-3.9884,3,65794,1,2,3,4,3,2
365813147917,Vishakha Kolte,24,F,Shahjahanpur,9.8658,-4.3809,1,9730,2,3,4,3,4,3
187060166919,Dhairay Arora,22,M,Tanda,3.5354,3.2245,4,98976,1,2,3,4,3,4
744939293499,Nikita Upadhyay,20,F,Moradabad,7.7168,9.2511,3,50492,1,2,1,2,1,2
332234672912,Taarak Arora,28,M,Unnao,4.637,5.1987,4,93340,3,4,3,4,3,4
551774622439,Ankit Dwivedi,15,M,Varuna,-1.3495,-5.0367,4,78220,1,2,3,4,3,4
529268527391,Dhriti Yadav,26,F,Hathras,-9.7323,-7.6411,3,57313,2,3,2,1,2,1
667997620967,Dhairay Kumar,27,M,Sultanpur,-6.1219,1.2377,2,29693,2,1,2,1,2,1
234259062535,Jaya Sharma,13,F,Padrauna,-9.6475,0.478,3,71035,2,1,2,3,2,3
829535981008,Antara Kumar,72,F,Kanpur,7.2082,6.2197,2,38095,1,2,3,2,1,2
731108821298,Janvi Satpathy,15,F,Orai,7.0506,-4.4679,3,73556,4,3,2,1,2,1
552564785699,Taarak Gupta,74,M,Hamirpur,9.3171,-9.2467,4,96667,3,4,3,4,3,2
828167869831,Sonu Mahajan,40,F,Padrauna,-4.0222,-1.8965,3,52272,2,3,4,3,4,3
426439390194,Monoj Shyamlal,19,M,Uska,5.9609,-1.1148,3,74508,4,3,2,3,4,3
984780456128,Adesh Shukla,25,M,Vrindavan,-4.2594,-7.1398,3,54772,4,3,4,3,2,3
391534834704,Pranshu Goyal,15,M,Barhaj,-2.5639,-3.4867,2,49074,3,4,3,2,3,4
928584629538,Ameya Patri,69,M,Phulpur,-9.8053,9.0009,4,81488,1,2,1,2,3,2
792450958893,Jamal Singh,28,M,Saharanpur,8.8433,-4.2111,1,19149,3,4,3,2,3,2
816532460674,Aryan Vashishth,46,M,Etah,-2.1857,3.2506,4,87340,3,2,3,4,3,2
665185317142,Taarak Satpathy,27,M,Bulandshahr,4.4621,-5.067,3,58809,4,3,2,1,2,3
993470055525,Utkarsh Vashishth,15,M,Khurja,4.7014,-4.9089,2,44818,2,1,2,1,2,3
577605997017,Aditya Kumar,38,M,Banda,-8.6285,-9.1104,4,90524,4,3,4,3,4,3
956855671842,Dhairay Gupta,48,M,Bithur,-0.8443,1.5524,1,19282,1,2,3,4,3,4
846997281238,Rhythm Samota,63,M,Tanda,-5.0036,-1.8534,3,60946,4,3,2,1,2,1
386897917720,Rhythm Goswami,23,M,Etawah,6.0811,-6.0274,4,80639,3,4,3,2,1,2
726268736319,Chamanlal Mehta,60,M,Etawah,1.4681,0.4565,4,78647,1,2,1,2,3,4
372377831737,Vishakha Desai,14,F,Fatehpur,0.7127,-0.6824,2,26045,4,3,2,1,2,3
594417162212,Rhitwik Chauhan,40,M,Kanpur Dehat,-1.5757,6.8586,1,24823,4,3,2,3,2,1
969588705709,Mahima Soni,51,F,Hamirpur,7.4631,-2.6963,2,43123,3,2,1,2,1,2
209935487972,Abhishek Sharma,39,M,Gorakhpur,-5.8051,8.9892,2,45556,3,4,3,4,3,2
157557001877,Pravat Dwivedi,68,M,Farrukhabad,4.0526,9.4883,2,45378,1,2,3,4,3,4
473187234478,Mahima Gupta,60,F,Ballia,-5.815,5.9908,4,79396,3,4,3,4,3,2
192330350150,Taarak Sharma,28,M,Phulpur,-8.6842,-3.9633,3,62489,3,2,3,2,1,2
181759447948,Mahima Tyagi,60,F,Aligarh,4.0997,4.5503,2,45274,2,3,4,3,4,3
643663994556,Ameya Garg,74,M,Kamasin,-9.8261,-8.0517,1,5741,4,3,4,3,4,3
827102729831,Mona Nigam,49,F,Kanpur,-2.3348,-3.0236,2,27336,4,3,2,3,2,1
309822683405,Aman Shyamlal,18,M,Hardoi,0.5471,-9.3504,4,94518,4,3,2,1,2,3
470074708412,Pratik Biswa,68,M,Farrukhabad,-6.3392,-3.587,3,57316,2,3,2,3,2,3
712289578527,Rhythm Upadhyay,72,M,Barhaj,-5.3009,-6.6525,2,32409,1,2,1,2,1,2
395680871620,Pulkit Sinha,21,M,Budaun,1.8658,-4.235,4,89112,3,4,3,2,3,2
179686697507,Neema Sharma,72,F,Mehndawal,-1.6621,4.6506,4,97822,4,3,2,3,2,3
138688795285,Khushi Bansari,40,F,Farrukhabad,1.9613,9.4074,3,72230,4,3,4,3,2,1
189892136395,Aryan Yadav,27,M,Chandausi,3.5563,2.8452,1,22424,3,4,3,4,3,4
112724084369,Monoj Chauhan,44,M,Vrindavan,2.384,6.6715,2,44006,1,2,1,2,3,2
870778756879,Sushma Sharma,64,F,Orai,-9.6865,8.5521,4,90027,2,3,2,1,2,3
108553851803,Janvi Garg,69,F,Sarila,-1.7783,-5.2198,2,31772,3,2,1,2,3,2
837327042677,Utkarsh Tyagi,26,M,Varanasi,-1.5694,-6.2024,1,18434,3,4,3,4,3,4
407552326540,Janhavi Mujumdar,71,F,Kanpur Nagar,1.0484,8.4728,1,21158,1,2,1,2,1,2
692950642360,Chamanlal Patri,73,M,Gorakhpur,8.9366,-7.908,1,24747,3,4,3,4,3,4
909856924060,Divyanshi Patri,35,F,Nawabganj,8.0314,9.4179,4,77304,1,2,3,2,1,2
956093642614,Taarak Goswami,33,M,Hamirpur,2.3195,8.8373,3,54391,2,1,2,3,2,3
251607303200,Vishakha Satpathy,50,F,Fatehpur,-9.0903,-2.5287,3,73706,1,2,3,4,3,2
323606478379,Nikita Tomar,31,F,Unnao,2.4944,-3.9359,1,16228,3,4,3,2,1,2
324321030244,Monoj Lodhi,16,M,Barhaj,-2.9475,4.8521,3,72395,3,2,1,2,3,2
978723734510,Ameya Vashishth,63,M,Nihasan,0.0623,8.0235,2,33682,1,2,1,2,1,2
704837030490,Ameya Desai,73,M,Firozabad,-3.8447,7.6812,3,73310,4,3,2,1,2,1
362670218219,Abhishek Soni,75,M,Ghazipur,-5.8952,7.5835,1,15139,2,1,2,1,2,3
586885406202,Rhythm Mujumdar,34,M,Moradabad,3.5338,-4.4905,1,18562,4,3,2,1,2,1
831197841406,Prakhar Tyagi,74,M,Lakhimpur Kheri,2.2366,1.6261,3,54442,4,3,2,1,2,1
347736998737,Mahua Mahajan,59,F,Nihasan,0.0713,8.6725,1,23991,4,3,4,3,2,3
251068109328,Antara Barai,72,F,Ghatampur,8.9878,-6.3876,2,44764,4,3,4,3,4,3
491804288362,Dhriti Lodhi,24,F,Moradabad,4.968,7.78,3,58374,4,3,2,1,2,3
334014207925,Rhythm Mehtele,15,M,Bindki,-8.6102,8.1775,4,75860,2,1,2,3,2,3
919890001122,Ishita Biswa,63,F,Kannauj,5.4014,4.5181,3,64104,2,3,2,1,2,3
106233533761,Vishakha Vashishth,57,F,Prayagraj,-5.2745,9.0897,1,24303,1,2,3,4,3,2
853109800072,Pratik Dadwal,52,M,Akbarpur,1.1519,-8.7858,3,67211,3,2,1,2,1,2
492067353119,Mona Gupta,46,F,Padrauna,0.5328,-5.619,4,83152,1,2,3,2,3,4
436821165149,Jaya Dengere,60,F,Agra,-2.5829,-6.3147,3,55720,4,3,4,3,4,3
670752295739,Jaya Bharti,66,F,Lalitpur,4.2126,6.8679,2,34273,3,4,3,4,3,4
727824299497,Pulkit Sharma,25,M,Amethi,1.7847,2.4582,4,79792,4,3,4,3,4,3
905808187352,Adesh Rathod,68,M,Machhlishahr,7.8173,5.6825,2,31369,3,4,3,2,3,2
682411039492,Pulkit Basu,51,M,Deoband,-8.352,8.3249,1,10822,3,2,3,2,1,2
699568119816,Aditya Dwivedi,61,M,Barabanki,-4.6138,9.3586,2,35198,1,2,1,2,3,4
214726184808,Utkarsh Shah,22,M,Ghaziabad,-9.8812,-8.7057,1,18859,3,4,3,2,1,2
847700326714,Mahua Sharma,63,F,Hamirpur,-5.7158,1.1156,4,86549,4,3,4,3,4,3
801873429465,Ishita Arora,19,F,Aligarh,-5.913,-5.5802,3,66923,4,3,2,1,2,3
634424697722,Aditya Mehtele,34,M,Kadaura,-1.7042,6.704,2,37479,4,3,4,3,2,3
293149002975,Adesh Dengere,64,M,Rae Bareli,6.0963,9.5256,2,32201,3,2,1,2,3,4
667688694051,Arpit Upadhyay,72,M,Basti,-6.3807,4.4287,4,80347,4,3,4,3,4,3
903402980747,Taarak Dadwal,14,M,Rohikhand,-9.2772,9.9783,3,51889,2,3,2,1,2,1
857154789365,Ashish Nigam,44,M,Budaun,-7.9355,4.1114,4,97893,2,3,2,3,4,3
419701359413,Arpit Samota,56,M,Kamasin,-6.1728,6.5338,3,62189,3,4,3,4,3,4
632094036850,Dhairay Khan,14,M,Kanpur,-9.2939,-8.6047,4,92019,4,3,4,3,4,3
781236350259,Aryan Mehta,66,M,Bhadohi,-7.8073,8.0512,2,34299,2,3,2,1,2,3
139646043874,Abhik Soni,49,M,Vrindavan,8.9816,2.3522,2,30181,2,1,2,3,2,1
854410874417,Pranshu Chauhan,34,M,Machhlishahr,-1.369,6.3789,3,53543,4,3,4,3,2,1
708442999353,Utkarsh Lodhi,17,M,Lakhimpur Kheri,-4.9887,-4.4109,3,52595,1,2,3,2,1,2
347676866525,Bikash Thakur,20,M,Rampur,7.3264,6.0326,3,56733,4,3,2,1,2,3
258545399808,Mahua Rathod,57,F,Mirzapur,-1.3367,-5.0693,1,13624,3,4,3,4,3,2
939451070175,Arpit Kumar,70,M,Shahjahanpur,-7.6513,-8.058,1,8561,1,2,3,4,3,2
463754786070,Sonu Bansari,72,F,Vrindavan,2.6921,-5.5812,4,96435,3,2,1,2,3,4
693800424835,Janvi Mahajan,33,F,Chandauli,1.5144,-1.9728,3,68401,1,2,1,2,1,2
644317394653,Divyanshi Goyal,26,F,Saharanpur,-6.3029,-1.1939,1,16109,2,3,4,3,2,1
738424561233,Parth Shyamlal,58,M,Phulpur,-4.5722,2.1741,1,24648,1,2,1,2,3,4
948223190186,Neha Shyamlal,23,F,Prayagraj,5.6514,-7.7981,3,62043,4,3,4,3,4,3
339334078378,Abhik Dadwal,56,M,Hardoi,0.9147,0.7017,3,64638,2,3,4,3,4,3
986976239004,Dhairay Dengere,33,M,Bindki,-2.5705,1.6682,3,62051,2,1,2,3,4,3
834363032497,Aman Patri,40,M,Deoria,7.5007,1.336,1,18137,3,2,1,2,1,2
799545326619,Ameya Shyamlal,39,M,Gomatin R.,2.0596,9.2108,2,33077,3,4,3,4,3,2
598172841165,Neema Singh,24,F,Kanpur,-0.1868,0.4478,3,67654,2,1,2,1,2,3
425737309226,Monoj Dadwal,70,M,Agra,4.5263,-9.4453,4,95963,2,3,2,1,2,3
787782201701,Taarak Mehtele,69,M,Lalitpur,-7.5371,-5.3152,3,52474,3,4,3,2,3,2
104356180292,Pulkit Yadav,50,M,Nihasan,-3.2602,-4.6386,2,34877,3,2,3,4,3,4
459300934428,Ashish Mahajan,35,M,Rampur,-6.1684,7.5313,4,98117,2,3,2,1,2,1
868407943164,Nikita Lodhi,45,F,Pillbhit,1.6645,9.2388,2,39084,4,3,2,3,4,3
612064417148,Mahua Desai,20,F,Prayagraj,9.2647,-5.7919,4,88147,4,3,2,1,2,1
296017656667,Abhik Shukla,75,M,Bijnor,8.9695,-7.0603,1,16177,4,3,2,1,2,1
647384084774,Aditya Patri,41,M,Sambhal,-0.1685,3.4768,2,33413,4,3,2,3,2,1
681144718287,Divyanshi Saha,44,F,Mainpuri,7.9197,4.6929,3,55177,4,3,4,3,4,3
547526903129,Taarak Garg,12,M,Kanpur Nagar,-5.4011,-8.0251,4,92750,4,3,2,3,2,1
516271508544,Chamanlal Shah,74,M,Jaunpur,-3.1523,8.0019,1,12736,3,2,1,2,1,2
491595030461,Pulkit Biswa,63,M,Bulandshahr,-6.703,-7.8657,2,41954,1,2,3,2,1,2
102503996560,Mahima Lodhi,49,F,Prayagraj,3.2996,-1.5975,2,33799,2,1,2,3,2,3
794982411470,Sushma Patri,38,F,Kadaura,3.8438,2.7678,4,77841,3,4,3,2,1,2
302072732521,Jamal Koshta,67,M,Hamirpur,8.6194,-3.2853,4,89135,3,4,3,4,3,2
766264982153,Chamanlal Nigam,18,M,Bareilly,-0.1915,6.4358,2,46964,1,2,3,2,1,2
718165594547,Jaya Thakur,30,F,Ghaghara R.,-9.4868,6.933,2,48508,4,3,2,3,2,3
924211010193,Devraj Rahi,33,M,Nihasan,-3.1665,-5.039,4,84578,4,3,2,1,2,1
463143555766,Antara Bharti,45,F,Akbarpur,4.7263,5.4167,4,98589,3,4,3,2,1,2
171274127778,Pranshu Mujumdar,32,M,Etawah,4.2272,-8.9851,3,62352,1,2,1,2,3,4
807685886992,Arpit Goswami,51,M,Jalaun,0.6818,9.177,1,13470,3,2,3,2,3,2
203221662116,Pulkit Mehtele,62,M,Mehndawal,6.8915,-2.6373,2,37456,2,3,2,3,4,3
731411023744,Sushma Rathod,36,F,Machhlishahr,4.9825,4.3636,4,79325,4,3,2,3,2,3
325422739359,Pulkit Goyal,44,M,Akbarpur,-1.9957,-8.8385,2,31123,1,2,1,2,1,2
207438093741,Ishita Khan,74,F,Aligarh,-8.3797,2.9987,3,67811,2,3,2,3,4,3
186178952735,Nikita Bajpeyi,12,F,Varanasi,-3.6221,-8.4258,2,47830,4,3,2,1,2,3
832479501471,Parth Soni,68,M,Deoband,8.2565,3.3244,2,47202,1,2,1,2,1,2
416940197616,Aman Lodhi,65,M,Muzaffarnagar,2.7215,2.4144,4,76877,4,3,4,3,4,3
803839050697,Jamal Rahi,25,M,Nagina,8.2172,6.575,2,31545,1,2,3,4,3,2
622361696023,Prakhar Dwivedi,44,M,Bithur,-6.9174,-8.4039,1,12019,4,3,2,1,2,1
802017565566,Mona Desai,18,F,Varanasi,-0.6463,-1.8549,4,94760,3,4,3,2,1,2
465597513695,Rhitwik Koshta,56,M,Basti,1.56,-2.7609,4,88597,1,2,1,2,3,4
813049716509,Sonu Saha,67,F,Aligarh,8.7962,-8.6262,2,38450,1,2,3,4,3,4
269739819236,Divyanshi Mehtele,75,F,Utaraula,1.1987,-6.8872,3,60912,2,1,2,3,4,3
227352719142,Ankit Kolte,46,M,Terai Swamp,-9.4315,3.6883,3,50431,2,3,2,1,2,1
211963220880,Abhik Upadhyay,20,M,Pratapgarh,-1.0977,6.8491,2,41505,3,2,3,2,3,2
674398675633,Monoj Barai,62,M,Belagunj,-6.5123,7.7815,4,91581,2,1,2,3,4,3
429330316833,Aditya Lodhi,62,M,Ambedkar Nagar,-8.3613,-9.1303,2,26438,4,3,4,3,2,1
348114467634,Pravat Lodhi,33,M,Bansi,4.187,-3.5376,3,70756,1,2,1,2,1,2
781580181100,Ameya Thakur,51,M,Farrukhabad,-3.4622,0.383,4,78080,4,3,2,3,2,3
126652611746,Mahua Bharti,41,F,Mathura,0.4184,7.4341,3,63136,1,2,3,2,3,2
194089394219,Antara Tomar,46,F,Firozabad,9.3321,-9.1186,3,55800,1,2,3,2,1,2
207788845881,Parth Kolte,74,M,Lakhimpur Kheri,-0.596,-1.2432,4,87319,4,3,4,3,4,3
243972189561,Pranshu Shah,45,M,Vrindavan,-6.2433,-6.6208,3,67348,2,1,2,3,2,3
797432190238,Pratik Sharma,37,M,Kannauj,-9.1392,-3.5786,2,49599,2,1,2,1,2,3
113062927155,Ankita Mehtele,47,F,Ghazipur,-5.5992,-8.8206,1,10143,2,1,2,3,2,3
451990421142,Chamanlal Chauhan,46,M,Barhaj,-9.467,-7.6502,3,50840,2,1,2,1,2,3
208831575199,Pratik Nigam,41,M,Terai Swamp,6.1927,-1.5781,4,84183,3,2,1,2,1,2
846339136671,Arpit Singh,61,M,Akbarpur,5.6196,-7.6711,4,75744,3,2,3,2,3,4
558293725487,Pranshu Samota,58,M,Sikandara,0.0022,6.4475,4,77683,2,1,2,3,4,3
311354990000,Pravat Sharma,73,M,Rae Bareli,7.732,-1.7142,1,17982,1,2,3,2,3,2
606093873971,Arpit Patri,25,M,Lalitpur,-5.7977,-7.6082,3,72626,2,1,2,3,2,3
606695789234,Ashish Garg,30,M,Mau,-6.3789,0.2666,4,79300,2,1,2,1,2,3
643153500885,Vishakha Samota,71,F,Bijnor,8.0676,-5.6829,3,66172,1,2,1,2,3,4
480310401529,Nikita Dengere,66,F,Mughal Serai,-7.4238,2.6337,2,46378,4,3,4,3,4,3
601956352608,Abhik Barai,19,M,Tanda,-5.1769,-2.2638,3,51899,4,3,2,3,2,1
633793139303,Utkarsh Kolte,69,M,Sambhal,-4.6965,4.6861,3,56778,2,3,4,3,2,1
300509107611,Rhythm Bharti,20,M,Lalitpur,-9.6507,2.8562,1,21637,3,4,3,2,3,4
956645724830,Pratik Soni,42,M,Hamirpur,-5.2459,-1.7926,4,82356,1,2,3,2,1,2
514452342570,Jaya Mehtele,61,F,Deoria,-5.054,3.943,1,24361,2,3,2,1,2,1
436609722812,Arpit Lodhi,57,M,Ambedkar Nagar,7.7,9.863,3,59157,2,3,2,3,4,3
283918600790,Ankit Yadav,71,M,Vrindavan,-4.5686,1.7636,4,89747,2,3,4,3,4,3
176776607615,Amol Dadwal,63,M,Ahraura,0.2309,3.1779,3,55992,3,2,3,4,3,2
407676246716,Mahima Satpathy,64,F,Prayagraj,2.2757,0.9918,4,85968,2,1,2,1,2,3
738466637742,Utkarsh Biswa,54,M,Jhansi,-9.9392,-2.5214,1,6235,1,2,3,2,3,4
167432868022,Dhairay Dadwal,30,M,Unnao,1.2218,-1.9789,2,41329,2,1,2,3,2,1
562963426644,Pulkit Patri,63,M,Sultanpur,6.8963,-4.8011,4,99348,3,2,1,2,3,2
549264663862,Ankita Thakur,33,F,Kamasin,5.0914,8.3796,1,12129,3,4,3,4,3,4
412055234157,Abhik Sinha,24,M,Mainpuri,-5.6092,5.0471,4,80824,2,1,2,1,2,3
764942693273,Amol Thakur,73,M,Banda,-0.1663,5.6638,2,48321,2,1,2,1,2,3
969982313480,Ashish Dadwal,22,M,Belagunj,-1.2488,-3.0791,4,77603,4,3,4,3,2,1
477834614450,Abhik Rahi,24,M,Fatehgarh,-4.4044,7.3831,2,32353,2,3,4,3,2,3
537212128214,Prajjwal Khan,21,M,Gorakhpur,7.1202,-3.5509,1,17485,2,3,4,3,2,3
389298260709,Monoj Kolte,61,M,Lucknow,8.8693,-4.0419,3,63810,1,2,1,2,3,2
936599100150,Chamanlal Bansari,62,M,Terai Swamp,-6.1617,4.1684,3,51836,2,1,2,3,2,3
347918140455,Devraj Vashishth,42,M,Chandausi,8.2345,6.7141,3,72739,4,3,2,3,2,3
465827373690,Vishakha Lodhi,70,F,Utaraula,1.8976,-6.5022,3,71975,4,3,4,3,2,3
138022696793,Parth Desai,38,M,Khurja,4.8829,-3.6271,3,57613,3,2,1,2,1,2
522670938714,Neha Nigam,67,F,Farrukhabad,-4.6606,1.9668,3,72080,2,3,2,1,2,3
282604067746,Aryan Bharti,51,M,Deoria,-3.3415,9.3617,1,14725,2,1,2,3,4,3
270165959569,Rhythm Dengere,37,M,Vrindavan,1.2753,3.7453,1,22360,4,3,2,3,4,3
326108687187,Jamal Gupta,21,M,Ambedkar Nagar,2.5059,2.4052,3,56258,3,4,3,4,3,4
416756781851,Amol Bajpeyi,67,M,Mehndawal,-3.4904,3.5645,4,78164,2,1,2,1,2,1
388406863984,Ishita Khandoi,42,F,Budaun,7.7807,4.1217,3,52336,1,2,1,2,1,2
862232531877,Aryan Dadwal,28,M,Ballia,0.4569,-1.1022,4,78731,2,1,2,1,2,3
902111145596,Nikita Barai,16,F,Barabanki,1.6562,-5.0638,2,32056,3,2,1,2,3,4
529755782492,Neha Shah,35,F,Farrukhabad,-1.0943,-1.65,3,53727,1,2,1,2,3,2
917763340830,Aman Kolte,16,M,Hapur,-3.7484,-4.3719,1,9159,2,1,2,1,2,3
490950583067,Vishakha Nigam,20,F,Etah,9.3839,-3.2388,3,59172,3,2,3,4,3,2
140274525179,Dhriti Thakur,36,F,Utaraula,-7.7462,-5.8116,4,90792,2,1,2,1,2,3
145482491920,Divyanshi Bajpeyi,38,F,Faizabad,-1.59,-0.6342,1,7284,1,2,3,4,3,4
848491538603,Janhavi Goswami,66,F,Amroha,-1.5632,8.1299,1,14634,4,3,4,3,2,3
470277520984,Ankit Bharti,60,M,Jalaun,-8.4272,8.7308,1,5325,4,3,4,3,2,3
524783980047,Utkarsh Rahi,64,M,Jalalpur,9.6102,-6.5612,4,93654,4,3,4,3,4,3
208771415734,Dhriti Bajpeyi,37,F,Nihasan,-3.5348,-3.7307,4,97076,3,2,1,2,1,2
542627026051,Vishakha Upadhyay,50,F,Jhansi,2.6628,4.4535,4,79441,3,2,1,2,3,4
724381519773,Nikita Arora,37,F,Nihasan,4.5257,-0.3529,1,23318,3,2,1,2,1,2
365484186970,Sonu Bharti,66,F,Mughal Serai,1.0004,-4.8506,1,12446,4,3,2,1,2,1
995836213020,Antara Biswa,68,F,Varanasi,2.1972,-1.3363,4,88594,2,1,2,1,2,3
758864168434,Abhishek Nigam,70,M,Lalitpur,2.1714,-0.0549,2,47169,4,3,2,3,4,3
706165941340,Dhairay Basu,67,M,Moradabad,-6.6174,9.8028,1,7317,2,1,2,1,2,3
110279026234,Ishita Saha,36,F,Mau,-6.7559,7.3731,3,68136,4,3,4,3,2,3
482946821685,Khushi Yadav,20,F,Kanpur Dehat,7.3797,1.8757,3,73264,1,2,1,2,1,2
852554159958,Pranshu Kumar,65,M,Amroha,3.767,9.354,4,95679,4,3,4,3,4,3
287426630769,Ashish Shukla,63,M,Meerut,8.4102,-1.4745,2,35572,2,3,2,3,4,3
751175594432,Ashish Dwivedi,47,M,Varanasi,3.1285,-6.0364,2,42162,2,1,2,3,2,3
450911113855,Amol Barai,20,M,Rae Bareli,4.9271,0.6823,4,97949,4,3,2,3,4,3
397230691098,Monoj Satpathy,16,M,Utaraula,-4.7868,-9.6634,4,96579,4,3,4,3,4,3
716170898910,Mahua Satpathy,29,F,Khurja,-9.3848,-1.2948,4,97693,2,3,4,3,4,3
686492357417,Aman Singh,58,M,Amethi,-0.8415,-2.9814,4,81088,1,2,1,2,1,2
950450206160,Sushma Basu,40,F,Agra,0.1541,-4.769,1,8220,1,2,3,2,1,2
848784619544,Ankita Samota,57,F,Muzaffarnagar,-5.5112,-0.3377,2,34251,2,1,2,1,2,1
518449799510,Taarak Rathod,36,M,Gomatin R.,-3.5407,-0.2126,4,86817,2,3,4,3,4,3
497456682901,Janhavi Patri,25,F,Ghatampur,-9.2749,0.8222,2,45368,1,2,1,2,1,2
271960576796,Arpit Mehtele,28,M,Bulandshahr,-7.2842,8.75,1,23259,4,3,4,3,2,3
303177994611,Aryan Goswami,66,M,Uska,-0.8461,6.263,2,26779,1,2,1,2,1,2
891885272417,Ameya Khan,21,M,Nagina,5.1745,-3.2041,3,68825,1,2,1,2,3,2
893721110901,Sonu Mehta,49,F,Jalalpur,-2.2662,-3.2543,4,84262,2,1,2,3,2,1
324677986841,Aditya Upadhyay,64,M,Mahoba,-7.8321,-9.3928,3,57016,4,3,2,1,2,1
441771511245,Sushma Kolte,24,F,Firozabad,-2.1837,-7.543,4,95562,4,3,4,3,2,3
933709343331,Bikash Gupta,56,M,Unnao,6.6818,0.6019,3,70372,1,2,1,2,3,2
298712789962,Ankit Goswami,66,M,Hamirpur,5.7812,-5.424,1,11011,1,2,3,2,1,2
621673311520,Ashish Yadav,63,M,Ayodhya,0.5986,-3.4756,2,40322,1,2,1,2,3,4
197259602222,Nikita Mujumdar,58,F,Bareilly,-6.5793,-0.7331,1,8534,4,3,2,1,2,3
227292170950,Abhik Vashishth,24,M,Etah,0.2878,5.5107,1,6088,3,4,3,4,3,2
273257204403,Amol Tyagi,58,M,Terai Swamp,-6.6836,2.4536,1,13906,2,1,2,1,2,3
969582017963,Utkarsh Upadhyay,27,M,Mughal Serai,5.2278,-9.2353,3,64392,1,2,3,4,3,4
483970681134,Utkarsh Nigam,48,M,Mainpuri,2.1637,9.236,2,31939,1,2,3,2,1,2
232091499047,Neha Biswa,64,F,Lalitpur,-7.41,-2.8359,3,70095,2,3,2,1,2,1
388346134483,Aditya Bharti,40,M,Nagina,3.8788,8.4576,3,50840,3,2,1,2,3,4
149438586560,Monoj Rahi,26,M,Bulandshahr,8.0174,1.4566,3,52460,4,3,4,3,2,3
143958961959,Vishakha Dengere,17,F,Sarila,3.2649,-7.9816,4,88332,1,2,1,2,3,4
678492065743,Dhairay Mujumdar,31,M,Bindki,2.5564,-8.7881,3,73176,1,2,3,4,3,2
725008159309,Pravat Kumar,67,M,Khurja,-6.8489,-0.407,4,89196,2,3,2,3,4,3
769157362815,Pratik Gupta,51,M,Muzaffarnagar,7.4684,3.978,1,23818,2,1,2,3,4,3
945444651783,Pratik Chauhan,26,M,Faizabad,8.563,4.2175,4,77697,1,2,3,4,3,2
805075370640,Prakhar Shyamlal,52,M,Kanpur Dehat,-5.1491,-2.8495,2,46461,2,3,4,3,4,3
727887239233,Adesh Mehtele,15,M,Gonda,-4.3052,7.6348,1,23850,2,1,2,1,2,1
765446270567,Mahima Biswa,70,F,Bijnor,3.8511,-2.0213,2,46434,1,2,3,4,3,4
648301413956,Pratik Lodhi,68,M,Etawah,-1.0469,-9.5713,3,71020,4,3,4,3,2,3
914739415126,Neha Dengere,17,F,Mehndawal,3.3656,7.0544,2,26285,1,2,1,2,1,2
661144242015,Mona Kumar,54,F,Nihasan,0.5592,-0.2539,2,40712,4,3,4,3,2,3
777410274792,Neha Thakur,52,F,Nawabganj,-6.3818,-7.5609,3,56809,1,2,1,2,3,2
863754626242,Pratik Bharti,58,M,Ghaghara R.,-5.5881,4.0087,1,8033,4,3,2,1,2,3
